price,id,bedrooms,level,date,sqft_lot
442500.0,5027800190,4,low_level,2015-03-24,8700
442500.0,7202290240,3,low_level,2014-10-17,3129
442500.0,9421500010,4,low_level,2015-02-05,7902
442500.0,7715800310,2,low_level,2014-08-21,7280
442500.0,2473002060,3,low_level,2014-05-19,10200
442500.0,7302000210,3,low_level,2014-11-07,47419
442500.0,7955050250,4,low_level,2014-11-25,7575
442250.0,5126300960,3,low_level,2015-01-27,8169
442200.0,1508210100,4,low_level,2014-08-27,8132
442000.0,7312000240,4,low_level,2014-06-23,7253
442000.0,7504400850,4,low_level,2014-05-21,12007
442000.0,9278200131,4,low_level,2014-08-04,6110
442000.0,8917100206,4,low_level,2014-07-18,12688
442000.0,293000165,3,low_level,2014-08-19,6384
442000.0,7312400030,2,low_level,2015-01-30,5000
442000.0,1036100130,3,low_level,2014-08-08,39932
442000.0,6813600440,2,low_level,2014-10-22,5535
442000.0,952000725,2,low_level,2014-10-21,4313
442000.0,1714900060,5,low_level,2015-04-24,5445
442000.0,9238901420,3,low_level,2015-02-02,5100
442000.0,2867300030,4,low_level,2014-08-01,8485
441750.0,3362401763,2,low_level,2014-05-08,1060
441500.0,2436700315,2,low_level,2014-10-14,4000
441500.0,8079030350,3,low_level,2014-09-10,9592
441500.0,9477100490,3,low_level,2015-04-24,7700
441500.0,7852000110,3,low_level,2014-09-03,4670
441000.0,1310440470,3,low_level,2015-01-13,7923
441000.0,9187200245,4,low_level,2014-12-31,3300
441000.0,3574800520,3,low_level,2014-06-20,7280
441000.0,4046500160,3,low_level,2014-07-29,15000
441000.0,825049073,2,low_level,2014-06-30,3400
441000.0,1250201165,5,low_level,2014-11-21,3600
441000.0,3319500334,2,low_level,2015-03-27,1289
441000.0,1826049442,3,low_level,2015-03-10,11036
441000.0,1604600227,2,low_level,2015-03-28,3000
441000.0,1387300940,3,low_level,2015-04-29,7200
440500.0,7202290320,3,low_level,2014-10-24,3172
440500.0,7853302140,3,low_level,2014-05-24,4399
440250.0,3374900035,3,low_level,2015-02-23,8124
440150.0,6141100038,2,low_level,2014-06-02,6800
440000.0,1823099028,3,low_level,2014-07-22,32379
440000.0,2391602250,4,low_level,2014-06-26,5750
440000.0,2472920740,4,low_level,2014-11-14,7386
440000.0,9238500190,4,low_level,2014-12-02,28600
440000.0,5100403952,2,low_level,2015-02-25,4128
440000.0,5056500260,4,low_level,2014-05-02,8119
440000.0,1982201345,2,low_level,2014-05-02,4850
440000.0,4140900050,4,low_level,2015-01-26,10200
440000.0,9521100855,3,low_level,2014-06-10,1286
440000.0,423059409,4,low_level,2014-09-28,5650
440000.0,3580900200,4,low_level,2014-06-17,8400
440000.0,3370000150,4,low_level,2014-08-04,28254
440000.0,3395070560,5,low_level,2015-01-20,3642
440000.0,9523102040,3,low_level,2014-09-22,5300
440000.0,930000425,3,low_level,2015-03-01,5120
440000.0,1402620120,4,low_level,2015-05-12,7517
440000.0,1775500050,1,low_level,2015-01-29,64469
440000.0,8121100255,3,low_level,2014-05-07,6180
440000.0,5013500400,4,low_level,2015-03-26,6678
440000.0,1441000350,4,low_level,2014-09-15,4869
440000.0,9414500230,3,low_level,2014-10-22,10835
440000.0,4315700175,3,low_level,2014-06-12,5750
440000.0,4335000030,3,low_level,2014-06-25,17100
440000.0,2826049023,3,low_level,2014-07-29,7989
440000.0,7852030310,4,low_level,2014-06-18,4780
440000.0,5422560470,3,low_level,2014-12-03,6408
440000.0,6649500060,4,low_level,2014-07-29,8256
440000.0,6415100410,3,low_level,2014-06-09,8153
440000.0,6817801040,2,low_level,2014-08-21,12086
440000.0,9521100106,4,low_level,2014-08-26,4000
440000.0,2767600171,2,low_level,2014-05-19,1968
440000.0,1139000135,4,low_level,2014-10-09,7560
440000.0,2124049160,6,low_level,2015-04-16,5310
440000.0,5072300210,3,low_level,2014-06-24,9900
440000.0,518000040,4,low_level,2015-01-02,10200
440000.0,2600010360,3,low_level,2015-03-09,10950
440000.0,7201900370,3,low_level,2015-05-05,8412
440000.0,9557300190,3,low_level,2014-07-11,7225
440000.0,6187700175,3,low_level,2014-12-23,8529
440000.0,826069180,4,low_level,2014-10-21,56192
440000.0,8079010190,4,low_level,2014-06-26,7526
440000.0,192600100,4,low_level,2014-06-26,7826
440000.0,1231001115,2,low_level,2014-10-01,3400
440000.0,9412200080,4,low_level,2014-05-23,10400
440000.0,9297301495,3,low_level,2015-02-03,3738
440000.0,3277801640,4,low_level,2014-12-02,3245
440000.0,5662100110,3,low_level,2015-02-18,6807
440000.0,2767701416,3,low_level,2015-01-16,1032
440000.0,4392200165,1,low_level,2014-09-04,6567
440000.0,3448740250,4,low_level,2015-04-28,4526
440000.0,9282801030,5,low_level,2014-09-25,6000
440000.0,1441800250,4,low_level,2015-01-26,15750
440000.0,7740100015,3,low_level,2015-02-06,16851
440000.0,1931301105,3,low_level,2014-07-17,2401
440000.0,8024200685,3,low_level,2014-05-20,1443
440000.0,6817800840,2,low_level,2015-03-25,15873
440000.0,8079010220,4,low_level,2014-11-17,7203
440000.0,2902200838,2,low_level,2014-10-27,1088
440000.0,7010700110,3,low_level,2014-09-16,1800
440000.0,7857003851,4,low_level,2015-04-20,5004
440000.0,6414100231,4,low_level,2014-10-15,7986
440000.0,7955060010,4,low_level,2014-06-13,7575
440000.0,193600200,3,low_level,2014-06-19,8740
440000.0,200800330,3,low_level,2014-07-11,6829
440000.0,3959401284,3,low_level,2014-06-26,6290
440000.0,1702901485,2,low_level,2014-06-03,6600
440000.0,9477201370,3,low_level,2015-02-26,8025
440000.0,5652600069,3,low_level,2014-09-17,6010
440000.0,3574800860,3,low_level,2014-10-07,7641
440000.0,1402970020,4,low_level,2014-12-17,5085
440000.0,2140950130,4,low_level,2014-09-11,7928
440000.0,4039500610,3,low_level,2014-08-20,8400
440000.0,7436900060,3,low_level,2015-04-24,8925
440000.0,7016100120,3,low_level,2014-06-12,7392
440000.0,924069190,3,low_level,2014-08-19,11880
440000.0,238000201,3,low_level,2014-07-23,9697
440000.0,579000550,2,low_level,2014-11-07,6760
440000.0,622100092,3,low_level,2014-07-16,19747
440000.0,123059071,3,low_level,2014-07-08,217800
440000.0,9560800290,3,low_level,2014-08-14,11231
440000.0,7935000125,3,low_level,2014-06-05,7500
440000.0,9828700005,3,low_level,2015-05-12,4000
440000.0,4397010300,4,low_level,2014-11-13,10646
440000.0,1529300435,3,low_level,2014-11-20,5500
440000.0,6838000520,2,low_level,2015-02-20,4903
440000.0,3578110200,3,low_level,2014-06-23,7207
440000.0,6056100293,3,low_level,2014-11-10,4929
440000.0,7129304540,5,low_level,2015-05-14,5600
440000.0,2223069120,4,low_level,2014-08-20,49149
440000.0,9329300040,3,low_level,2014-09-10,7820
440000.0,3579800405,4,low_level,2014-08-25,10880
440000.0,7852180530,3,low_level,2015-04-03,4997
440000.0,9289900065,3,low_level,2014-09-11,29735
440000.0,2223089053,3,low_level,2014-06-03,57063
440000.0,2824079053,3,low_level,2015-01-13,66211
440000.0,2768100206,3,low_level,2014-10-01,1097
440000.0,6141100330,3,low_level,2014-06-12,6556
440000.0,9828200746,2,low_level,2015-05-04,1024
440000.0,7202330160,3,low_level,2014-11-19,5434
440000.0,7787100390,3,low_level,2015-04-20,7605
440000.0,8024200683,3,low_level,2014-07-09,1413
440000.0,9477200560,3,low_level,2015-04-13,7245
440000.0,2472920680,4,low_level,2015-01-12,8061
440000.0,4400900030,4,low_level,2014-06-02,11034
440000.0,1310440590,3,low_level,2015-04-13,6302
440000.0,2141500040,4,low_level,2014-09-12,8038
440000.0,9485950060,5,low_level,2014-12-08,36036
440000.0,7853230570,3,low_level,2014-09-15,5800
440000.0,8819900270,2,low_level,2014-05-20,4000
439995.0,3705900238,3,low_level,2014-08-28,8400
439990.0,1442880380,3,low_level,2014-07-30,5171
439990.0,8929000050,4,low_level,2014-09-04,1994
439990.0,2770601696,3,low_level,2014-07-03,1348
439950.0,2880100240,2,low_level,2014-08-25,3000
439950.0,8682320160,2,low_level,2015-02-20,4666
439950.0,7229800066,4,low_level,2014-08-19,15075
439950.0,1626079012,3,low_level,2015-02-25,223377
439950.0,5469500020,3,low_level,2015-05-05,15000
439950.0,2768301182,3,low_level,2014-12-04,1613
439950.0,2644900109,5,low_level,2015-04-27,7500
439950.0,2391600950,3,low_level,2014-05-02,2875
439950.0,5637200200,4,low_level,2014-05-23,12067
439950.0,6647400250,3,low_level,2014-07-23,7773
439950.0,5469502660,4,low_level,2014-09-29,14600
439900.0,6893300350,2,low_level,2014-06-02,12282
439900.0,4307330050,5,low_level,2014-07-21,7950
439888.0,8682281220,2,low_level,2014-10-14,6515
439800.0,2207200635,3,low_level,2014-06-02,6900
439500.0,2323069073,3,low_level,2014-06-22,40003
439500.0,8665900295,3,low_level,2015-04-23,6510
439500.0,446000020,4,low_level,2014-09-13,5500
439108.0,6371000148,2,low_level,2014-11-25,1340
439000.0,9268200348,5,low_level,2014-10-28,5009
439000.0,1323089056,2,low_level,2014-11-10,113862
439000.0,5249803010,4,low_level,2015-01-21,5465
439000.0,1626079154,3,low_level,2014-05-20,251341
439000.0,2045800006,3,low_level,2014-09-04,4551
439000.0,5255690160,4,low_level,2014-10-09,8300
439000.0,2710600070,2,low_level,2015-02-04,5671
439000.0,8832900155,4,low_level,2015-04-14,17279
439000.0,4204400175,5,low_level,2015-02-17,10000
439000.0,7883605985,3,low_level,2015-03-30,6000
439000.0,3876200100,4,low_level,2014-07-10,7500
439000.0,7579200765,2,low_level,2014-10-06,944
439000.0,7558300170,3,low_level,2014-12-12,13477
439000.0,6056111350,3,low_level,2015-05-12,2343
439000.0,3291800670,3,low_level,2014-06-30,7904
439000.0,6804600550,4,low_level,2014-07-08,9503
439000.0,9477201530,3,low_level,2015-04-23,7565
439000.0,2856100125,2,low_level,2014-10-01,5100
439000.0,9828702095,1,low_level,2014-09-25,2400
439000.0,3022800260,3,low_level,2014-10-07,2801
439000.0,6116500366,3,low_level,2015-04-01,19007
439000.0,1473120390,4,low_level,2014-12-24,9551
439000.0,259801110,3,low_level,2014-08-28,7030
439000.0,3876300310,4,low_level,2014-10-22,10070
438950.0,1220069035,4,low_level,2014-11-20,385506
438924.0,6844700810,3,low_level,2014-09-01,4590
438900.0,2781100080,4,low_level,2014-12-10,5700
438800.0,9558040230,4,low_level,2015-04-06,4432
438750.0,2826049117,3,low_level,2014-05-28,6480
438600.0,5694501195,1,low_level,2015-05-11,2500
438500.0,1657300280,3,low_level,2014-12-29,10689
438500.0,7319900345,3,low_level,2014-08-25,3072
438400.0,7640400106,2,low_level,2014-09-11,8100
438200.0,3426049153,2,low_level,2014-11-10,5643
438000.0,3756500060,3,low_level,2015-03-09,9660
438000.0,7202330170,3,low_level,2014-07-17,3031
438000.0,5101402488,3,low_level,2014-06-24,6380
438000.0,2771602427,2,low_level,2014-05-08,1179
438000.0,1025059186,3,low_level,2014-09-17,9885
438000.0,3034200036,2,low_level,2015-04-24,9255
438000.0,9528102772,2,low_level,2014-07-08,1372
438000.0,9141100255,2,low_level,2015-04-29,29347
438000.0,5100403321,2,low_level,2015-03-18,6380
438000.0,6028000090,3,low_level,2015-01-26,14279
438000.0,2881700522,3,low_level,2015-04-21,9150
438000.0,2461900945,5,low_level,2015-04-21,6250
438000.0,5637500070,3,low_level,2014-07-31,1304
438000.0,2592400470,5,low_level,2014-12-05,6840
438000.0,5214500690,4,low_level,2014-09-04,8545
438000.0,272000125,3,low_level,2014-08-29,4000
438000.0,4140900140,3,low_level,2014-05-27,12940
437850.0,6072760210,4,low_level,2014-10-02,14255
437718.0,3862710050,3,low_level,2014-11-13,3265
437500.0,2767604712,3,low_level,2014-09-19,1125
437500.0,7852030960,3,low_level,2014-11-06,4500
437500.0,6403510090,4,low_level,2014-11-11,7513
437500.0,5288200225,3,low_level,2014-11-25,2875
437500.0,7338200240,3,low_level,2014-05-16,36847
437500.0,2622029073,3,low_level,2014-09-05,205603
437500.0,5561000190,3,low_level,2014-05-02,35100
437500.0,3501600135,3,low_level,2014-07-07,4800
437500.0,1725059259,3,low_level,2014-11-25,16393
437500.0,2767604074,2,low_level,2014-08-22,1232
437500.0,2558660290,3,low_level,2015-02-18,7700
437500.0,3363900111,2,low_level,2014-12-03,3120
437400.0,3298400470,3,low_level,2015-02-04,8925
437000.0,1774000330,3,low_level,2014-07-07,17568
437000.0,520700125,3,low_level,2014-08-05,8775
437000.0,8682260470,2,low_level,2014-06-19,4225
437000.0,2623029078,5,low_level,2014-06-03,137565
437000.0,2203500570,4,low_level,2015-02-17,10642
437000.0,1474000050,3,low_level,2014-05-08,9282
437000.0,6824100014,3,low_level,2015-04-29,1180
437000.0,461003251,3,low_level,2014-08-01,1221
437000.0,2487700274,2,low_level,2015-03-09,1452
437000.0,1494300040,4,low_level,2014-06-24,8505
437000.0,1151100070,3,low_level,2015-02-24,22357
437000.0,6825100015,2,low_level,2014-06-04,6800
437000.0,1023059246,3,low_level,2014-05-14,5200
437000.0,7857003505,5,low_level,2014-09-09,8316
436952.0,1085623630,4,low_level,2014-10-03,4772
436800.0,8126300610,3,low_level,2015-04-01,12714
436500.0,3693900985,2,low_level,2014-05-29,5000
436500.0,8854000370,5,low_level,2014-06-20,12429
436500.0,2591850080,4,low_level,2014-06-30,11173
436472.0,6306800010,4,low_level,2014-08-11,8392
436300.0,3343903647,3,low_level,2014-10-28,9420
436110.0,9267200226,3,low_level,2014-05-02,1235
436000.0,993002127,3,low_level,2015-02-23,1384
436000.0,6378500125,2,low_level,2015-05-01,7538
436000.0,475000176,3,low_level,2014-12-22,1193
436000.0,9324800455,2,low_level,2014-10-23,8100
436000.0,3840700653,4,low_level,2014-12-12,9600
436000.0,5104200470,5,low_level,2015-03-25,9856
436000.0,3876313170,3,low_level,2014-12-09,8000
436000.0,9269260420,4,low_level,2014-11-10,3899
436000.0,1226039054,3,low_level,2015-03-16,10200
436000.0,2767704777,3,low_level,2014-09-19,1238
436000.0,4319200450,4,low_level,2015-01-20,6600
436000.0,9828202325,2,low_level,2014-06-19,6600
436000.0,3578110020,3,low_level,2014-10-01,6680
436000.0,7905380280,4,low_level,2014-08-22,15044
436000.0,808300470,4,low_level,2014-12-02,5751
436000.0,7300700056,3,low_level,2014-10-29,6710
435500.0,3904901710,3,low_level,2015-02-24,4789
435500.0,3213200245,1,low_level,2015-01-15,4512
435010.0,2113700790,3,low_level,2015-03-12,4000
435000.0,1422300100,3,low_level,2014-09-29,46638
435000.0,5706201360,5,low_level,2015-02-19,12551
435000.0,2044500201,3,low_level,2014-06-09,7200
435000.0,4449800063,2,low_level,2015-04-03,2786
435000.0,3034200142,3,low_level,2014-09-23,6988
435000.0,2896400300,4,low_level,2015-03-19,2684
435000.0,3336000050,6,low_level,2015-05-01,4290
435000.0,2591820080,4,low_level,2014-11-03,10375
435000.0,1473120230,4,low_level,2014-12-23,7590
435000.0,6300000378,4,low_level,2015-03-03,4033
435000.0,1138020200,4,low_level,2014-09-03,6460
435000.0,3111300040,3,low_level,2014-08-01,8491
435000.0,3298300210,3,low_level,2015-02-19,7590
435000.0,6117501820,2,low_level,2015-04-28,11234
435000.0,7203102050,3,low_level,2014-07-28,5680
435000.0,1972202010,3,low_level,2014-08-01,1350
435000.0,1776230060,4,low_level,2014-07-08,3143
435000.0,2769602135,3,low_level,2014-08-13,2500
435000.0,8665050450,3,low_level,2014-09-12,4065
435000.0,3626039415,3,low_level,2014-06-11,2581
435000.0,3816300105,4,low_level,2015-01-12,10125
435000.0,5255710010,3,low_level,2014-12-15,13700
435000.0,3629970610,3,low_level,2014-07-18,2375
435000.0,2461900448,3,low_level,2014-06-16,2674
435000.0,1072010510,4,low_level,2015-02-10,14073
435000.0,9485950040,4,low_level,2014-06-06,50994
435000.0,5592900105,4,low_level,2015-02-13,7200
435000.0,8024202350,2,low_level,2014-07-21,5106
435000.0,8663370020,3,low_level,2014-08-06,6911
435000.0,7852130800,4,low_level,2014-05-13,6355
435000.0,1232001040,3,low_level,2014-10-16,4219
435000.0,1934800086,2,low_level,2014-11-20,1222
435000.0,1523069215,3,low_level,2014-06-03,132858
435000.0,7170200080,2,low_level,2014-06-17,3800
435000.0,9528104360,2,low_level,2014-09-12,1245
435000.0,1036100100,3,low_level,2014-07-02,7984
435000.0,8035350090,3,low_level,2014-06-16,9521
435000.0,5101405124,4,low_level,2014-09-12,6380
435000.0,322069010,3,low_level,2015-05-08,233481
435000.0,7132300695,3,low_level,2015-04-21,3348
435000.0,6450303950,5,low_level,2014-05-05,9240
435000.0,5088500170,3,low_level,2014-10-27,16102
435000.0,1937300180,3,low_level,2014-06-06,5000
435000.0,3570300080,3,low_level,2014-10-28,3015
435000.0,4154304505,2,low_level,2014-09-19,7200
435000.0,9297300395,3,low_level,2014-05-27,4000
435000.0,1313300400,3,low_level,2014-07-01,13446
435000.0,1442300005,3,low_level,2015-02-18,6880
435000.0,2525000760,3,low_level,2014-11-05,12744
435000.0,9297300590,4,low_level,2014-11-03,4400
435000.0,9214400396,2,low_level,2015-02-27,5643
435000.0,2206700070,3,low_level,2014-10-13,9656
435000.0,5104450070,4,low_level,2015-03-09,7506
435000.0,3760500240,2,low_level,2015-05-12,16321
435000.0,3448740190,4,low_level,2014-07-09,5200
435000.0,1049010300,4,low_level,2015-04-27,4745
435000.0,1839920050,3,low_level,2015-04-14,10713
435000.0,2112700185,3,low_level,2015-03-25,6000
435000.0,7658600150,4,low_level,2014-06-30,3840
435000.0,2767704055,2,low_level,2014-06-09,5000
435000.0,2126049154,4,low_level,2014-12-17,8148
435000.0,3735901600,2,low_level,2014-06-06,4080
435000.0,8122100235,2,low_level,2015-04-13,6250
435000.0,2770601769,3,low_level,2014-06-17,1238
435000.0,1088000030,4,low_level,2014-12-03,8548
435000.0,1770000130,3,low_level,2014-11-26,16748
435000.0,2489200165,3,low_level,2014-08-07,5500
435000.0,3971700635,4,low_level,2015-05-06,7245
435000.0,1972201161,1,low_level,2015-03-23,1800
435000.0,5415300060,6,low_level,2014-08-13,8620
435000.0,2201500490,3,low_level,2015-04-06,10080
435000.0,2202500290,4,low_level,2014-05-02,8800
435000.0,5592900285,4,low_level,2014-11-04,9663
435000.0,7202290160,3,low_level,2015-01-14,3987
435000.0,6392001950,3,low_level,2014-09-08,3000
435000.0,6675500035,3,low_level,2014-06-13,8173
435000.0,3831250150,3,low_level,2015-03-26,6197
435000.0,106000015,3,low_level,2014-06-19,8065
435000.0,808300090,4,low_level,2015-01-16,9065
435000.0,9297300500,2,low_level,2014-10-23,4000
435000.0,2138000120,4,low_level,2014-06-26,8751
435000.0,2619950740,3,low_level,2015-01-09,5100
435000.0,525049174,3,low_level,2015-04-02,1231
435000.0,2061800045,6,low_level,2015-01-22,11970
435000.0,7853230590,4,low_level,2014-10-29,6578
435000.0,3488300085,2,low_level,2014-09-19,5600
435000.0,3448700070,4,low_level,2014-07-23,5350
435000.0,8122101115,4,low_level,2015-04-21,6500
435000.0,5651010150,3,low_level,2015-05-10,5790
435000.0,7853230270,3,low_level,2014-08-04,6082
435000.0,7625701891,3,low_level,2014-08-06,4800
435000.0,425079046,3,low_level,2014-07-29,147823
435000.0,662440030,4,low_level,2015-03-26,4699
435000.0,7579200767,2,low_level,2014-11-05,1170
435000.0,3876312490,4,low_level,2015-04-14,8400
435000.0,1221079058,2,low_level,2014-08-27,88327
435000.0,7937600380,4,low_level,2015-02-17,50112
435000.0,2832100910,4,low_level,2014-07-08,9640
435000.0,7504001440,2,low_level,2014-09-15,12142
435000.0,826059152,5,low_level,2014-11-17,65340
435000.0,1558500050,3,low_level,2014-11-13,7074
435000.0,1524079156,5,low_level,2014-06-10,15247
435000.0,3812400070,5,low_level,2015-05-06,6750
435000.0,5088500310,3,low_level,2015-03-12,16677
435000.0,3131201563,2,low_level,2014-06-25,3036
434975.0,3790600080,3,low_level,2015-04-08,9960
434900.0,6817800220,3,low_level,2014-08-29,11067
434900.0,126039256,3,low_level,2014-09-04,5040
434500.0,9477000060,3,low_level,2015-03-31,7965
434500.0,3876312370,3,low_level,2014-09-15,7210
434400.0,3876300080,5,low_level,2014-12-24,7875
434000.0,3818700016,3,low_level,2014-10-07,8301
434000.0,1737300110,4,low_level,2014-08-26,8171
434000.0,3764390100,3,low_level,2014-07-22,3200
434000.0,3574801310,3,low_level,2014-12-16,9353
433500.0,8944550140,3,low_level,2014-05-19,3360
433500.0,6392003490,3,low_level,2014-07-23,6000
433500.0,263000291,3,low_level,2014-09-04,9450
433495.0,1657300270,4,low_level,2015-03-12,10925
433200.0,723099044,3,low_level,2014-08-07,16200
433190.0,3862700020,3,low_level,2015-04-23,2787
433000.0,3332000715,4,low_level,2014-07-01,5053
433000.0,7972600910,4,low_level,2015-05-07,4760
433000.0,4092302096,3,low_level,2015-03-25,1062
433000.0,4246000180,4,low_level,2014-05-23,9600
433000.0,1105000571,3,low_level,2014-06-10,7189
433000.0,4415600030,3,low_level,2015-03-16,7200
433000.0,8029550160,4,low_level,2014-05-16,7568
433000.0,4140090420,3,low_level,2015-03-18,8565
433000.0,4027700797,3,low_level,2014-08-07,7200
433000.0,2568800160,4,low_level,2014-10-15,7000
432900.0,7787110060,3,low_level,2014-10-13,9226
432500.0,9578501030,4,low_level,2014-07-29,5033
432500.0,6046401030,3,low_level,2014-05-28,5100
432500.0,6139800390,3,low_level,2014-10-06,10800
432500.0,9187200095,6,low_level,2014-12-02,5500
432500.0,7852130640,3,low_level,2014-06-02,6396
432500.0,3644100030,4,low_level,2015-02-09,1856
432500.0,2231000020,3,low_level,2014-08-12,7120
432500.0,2634500070,3,low_level,2015-01-16,8145
432500.0,565300110,3,low_level,2014-12-16,6435
432500.0,9306500200,3,low_level,2015-04-01,6000
432500.0,1787600209,3,low_level,2014-09-09,8867
432500.0,8562600260,3,low_level,2014-11-20,7350
432250.0,3904901570,3,low_level,2015-03-20,6232
432100.0,7525100530,3,low_level,2015-04-11,2240
432100.0,9527000490,3,low_level,2014-07-30,7350
432000.0,6744700423,3,low_level,2014-06-06,6250
432000.0,6791100410,3,low_level,2014-09-19,15000
432000.0,2473372170,4,low_level,2014-08-06,13059
432000.0,9269200340,4,low_level,2015-04-23,5160
432000.0,7852150220,3,low_level,2014-06-03,4036
432000.0,1726069179,3,low_level,2014-12-23,51763
432000.0,3220079017,5,low_level,2015-02-13,329903
432000.0,1839920160,3,low_level,2014-07-14,7080
432000.0,7821200375,2,low_level,2015-01-26,3235
432000.0,3981200660,3,low_level,2014-07-15,13673
432000.0,8807810110,3,low_level,2014-05-22,14925
432000.0,1775800510,4,low_level,2015-03-24,12528
432000.0,2780700050,3,low_level,2014-11-06,9812
432000.0,4318200440,3,low_level,2014-05-22,1578
432000.0,5101406489,3,low_level,2015-05-01,6380
432000.0,4038500330,3,low_level,2015-04-07,8134
432000.0,6204410330,4,low_level,2014-10-20,8400
431750.0,2026049097,2,low_level,2014-11-25,10052
431650.0,643500030,5,low_level,2014-11-14,7700
431500.0,8682280490,2,low_level,2014-08-01,4866
431500.0,5637500094,3,low_level,2014-05-22,1612
431200.0,3755100540,5,low_level,2014-07-25,10609
431000.0,5160700035,2,low_level,2015-04-22,4000
431000.0,8651720060,3,low_level,2015-02-02,8831
431000.0,3521069150,3,low_level,2014-10-17,71002
431000.0,7744500020,2,low_level,2014-08-26,12530
431000.0,2781230080,4,low_level,2015-04-08,6000
431000.0,8576400050,4,low_level,2014-05-09,10500
431000.0,8029550020,4,low_level,2014-07-01,6087
431000.0,5469501200,3,low_level,2014-08-20,14950
431000.0,6116500028,3,low_level,2015-05-03,9000
431000.0,1250200595,4,low_level,2014-07-24,3600
431000.0,7625703405,2,low_level,2014-09-10,6500
431000.0,5634500415,3,low_level,2014-07-15,12677
431000.0,3204800040,3,low_level,2014-11-03,12865
431000.0,4427100130,3,low_level,2015-03-04,6240
431000.0,726049190,3,low_level,2015-02-18,7200
431000.0,7525211520,3,low_level,2015-03-18,2752
430760.0,7237450190,5,low_level,2014-08-06,4685
430236.0,9578500690,4,low_level,2015-03-27,5166
430100.0,9834201370,3,low_level,2015-04-17,1078
430000.0,6791100280,3,low_level,2014-10-10,15225
430000.0,8029900110,4,low_level,2014-11-14,9460
430000.0,2201501015,4,low_level,2014-05-02,10000
430000.0,3816700150,3,low_level,2014-11-14,12480
430000.0,7925100271,3,low_level,2014-05-20,4500
430000.0,6381501965,4,low_level,2014-06-12,6000
430000.0,3797000035,3,low_level,2014-05-21,3000
430000.0,8132700190,2,low_level,2014-06-02,4802
430000.0,65000085,3,low_level,2014-07-08,6039
430000.0,9804500420,4,low_level,2015-04-24,50123
430000.0,7201600190,4,low_level,2015-02-20,7650
430000.0,4046501300,3,low_level,2014-09-16,12860
430000.0,9414610010,3,low_level,2014-06-17,9000
430000.0,3869900120,3,low_level,2015-02-26,1310
430000.0,6386200100,3,low_level,2014-07-18,7508
430000.0,4307351180,5,low_level,2014-09-15,8432
430000.0,1704900180,3,low_level,2014-10-30,5225
430000.0,7625701386,3,low_level,2014-05-16,4333
430000.0,476000335,2,low_level,2014-12-17,1194
430000.0,2619950070,4,low_level,2014-08-26,7200
430000.0,1454100267,2,low_level,2015-04-17,9207
430000.0,2202500110,3,low_level,2014-08-05,9708
430000.0,324059076,4,low_level,2015-03-11,6534
430000.0,9136103130,2,low_level,2014-12-01,4013
430000.0,9297800165,4,low_level,2014-12-11,4840
430000.0,7595700025,2,low_level,2014-07-25,4920
430000.0,1624079057,4,low_level,2014-07-17,37075
430000.0,3342101795,4,low_level,2014-11-11,5400
430000.0,2028701165,2,low_level,2014-06-27,2570
430000.0,9828200460,2,low_level,2015-01-06,4800
430000.0,6893300110,3,low_level,2014-11-13,7770
430000.0,2722069077,3,low_level,2015-04-09,39553
430000.0,8807900236,1,low_level,2014-12-19,1362
430000.0,321079066,3,low_level,2015-04-23,349351
430000.0,3034200410,3,low_level,2015-03-30,12521
430000.0,7228500375,4,low_level,2015-02-10,4740
430000.0,3303860160,3,low_level,2015-02-24,12806
430000.0,993002325,2,low_level,2014-06-23,4625
430000.0,8822901200,6,low_level,2014-07-23,8800
430000.0,5361700020,3,low_level,2015-03-17,7316
430000.0,8079040320,4,low_level,2015-02-23,9976
430000.0,6021501535,3,low_level,2014-07-25,5000
430000.0,7853210060,4,low_level,2015-04-06,4310
430000.0,4058800215,3,low_level,2014-05-28,7140
430000.0,3224079105,2,low_level,2014-08-06,60984
430000.0,2917200475,2,low_level,2015-03-23,7114
430000.0,7229900145,4,low_level,2014-12-16,16020
430000.0,1139000400,3,low_level,2014-08-26,5034
430000.0,7852180340,3,low_level,2014-09-30,6699
430000.0,2125410210,3,low_level,2014-12-06,6527
430000.0,952000925,3,low_level,2014-09-22,4025
430000.0,8682262400,2,low_level,2014-07-18,4003
430000.0,5393600562,2,low_level,2014-05-22,1588
430000.0,3578400270,3,low_level,2014-06-23,12731
430000.0,9477201040,3,low_level,2014-11-18,7300
430000.0,7841300505,4,low_level,2014-10-27,4800
430000.0,7504200120,3,low_level,2014-06-13,5040
430000.0,993002247,3,low_level,2014-07-16,1469
430000.0,8946410040,4,low_level,2014-09-23,5249
430000.0,9259900025,3,low_level,2014-07-14,7320
430000.0,7410200431,3,low_level,2014-08-06,1444
430000.0,9284802215,5,low_level,2014-12-05,5750
430000.0,1423069102,3,low_level,2015-03-31,35438
430000.0,1770000460,3,low_level,2014-12-03,19965
430000.0,7568700740,3,low_level,2014-05-21,11160
430000.0,1934800078,2,low_level,2014-09-30,1516
430000.0,5014000120,3,low_level,2014-06-17,7200
430000.0,259000100,3,low_level,2014-10-07,7900
430000.0,1561930020,4,low_level,2014-05-22,8936
430000.0,7853360990,3,low_level,2015-01-02,4949
430000.0,3226049478,4,low_level,2014-07-25,9000
430000.0,6056100370,3,low_level,2014-11-24,2750
